census_code,occupation_title,telework,onet_version,oews_year
9340,Bridge and lock tenders,0.0,20.1,2014
9350,Parking lot attendants,0.0,20.1,2014
9360,Automotive and watercraft service attendants   ,0.0,20.1,2014
9410,Transportation inspectors,0.3333333333333333,20.1,2014
9415,"Transportation attendants, except flight attendants",0.0,20.1,2014
9420,Other transportation workers ,0.5250379969602432,20.1,2014
9500,Conveyor operators and tenders,0.0,20.1,2014
9510,Crane and tower operators,0.0,20.1,2014
9520,"Dredge, excavating, and loading machine operators",0.0,20.1,2014
9560,Hoist and winch operators,0.0,20.1,2014
9600,Industrial truck and tractor operators,0.0,20.1,2014
9610,Cleaners of vehicles and equipment,0.0,20.1,2014
9620,"Laborers and freight, stock, and material movers, hand",0.0,20.1,2014
9630,Machine feeders and offbearers,0.0,20.1,2014
9640,"Packers and packagers, hand",0.0,20.1,2014
9650,Pumping station operators,0.0,20.1,2014
9720,Refuse and recyclable material collectors,0.0,20.1,2014
9730,Mine shuttle car operators,0.0,20.1,2014
9740,"Tank car, truck, and ship loaders",0.0,20.1,2014
9750,"Material moving workers, all other",0.0,20.1,2014
